Name,CreatedBy,CreatedOn,TypeName,Space,Description,ExtSystem,ExtObject,ExtIdentifier,SerialNumber,InstallationDate,WarrantyStartDate,TagNumber,BarCode,AssetIdentifier,Area,Length,,
455_860784,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC3,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2270,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
456_860785,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2B22,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2271,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
457_860786,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC4,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2272,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
458_860787,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC4,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2273,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
459_860788,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC5,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2274,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
460_860789,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC5,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2275,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
461_860790,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC5,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2276,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
462_860791,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC5,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2277,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
463_860792,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC5,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2278,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
464_860793,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC6,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2279,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
465_860794,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2BC6,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d227a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
466_860795,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A28,2C16,M_Troffer Light - Parabolic Rectangular: A28 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d227b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
467_860797,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A28,2C16,M_Troffer Light - Parabolic Rectangular: A28 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d227d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
A3_860798,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C14,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d227e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
468_860800,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C14,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2280,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
469_860801,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C14,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2281,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
470_860802,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C14,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2282,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
471_860803,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C13,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2283,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
472_860805,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C11,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2285,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
473_860807,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture B3,2CC4,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2287,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
474_860810,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d228a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
475_860812,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d228c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
476_860813,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d228d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
477_860814,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d228e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
478_860815,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d228f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
479_860816,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2290,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
480_860818,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2292,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
481_860819,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2293,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
482_860820,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C04,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2294,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
483_860822,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C04,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2296,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
484_860823,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C04,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2297,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
485_860824,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C04,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2298,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
486_860825,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C02,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d2299,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
487_860826,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C02,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d229a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
488_860828,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C02,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d229c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
489_860829,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2C02,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d229d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
490_860830,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d229e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
491_860832,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
492_860833,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
493_860834,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A09,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
494_860835,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A08,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
495_860837,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A08,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
496_860838,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A08,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
497_860839,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A08,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
498_860840,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A07,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22a8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
499_860842,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A07,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22aa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
500_860843,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A07,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22ab,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
501_860844,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A07,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22ac,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
502_860845,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22ad,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
503_860847,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22af,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
504_860848,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
505_860849,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A06,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Light Fixture A3-01,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A05,M_Troffer Light - Parabolic Rectangular:0600x1200mm(2 Lamp) - 120V:0600x1200mm(2 Lamp) - 120V:759666,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Light Fixture A3-02,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A05,M_Troffer Light - Parabolic Rectangular:0600x1200mm(2 Lamp) - 120V:0600x1200mm(2 Lamp) - 120V:759747,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Light Fixture A3-03,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A05,M_Troffer Light - Parabolic Rectangular:0600x1200mm(2 Lamp) - 120V:0600x1200mm(2 Lamp) - 120V:759797,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Light Fixture A3-04,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A05,M_Troffer Light - Parabolic Rectangular:0600x1200mm(2 Lamp) - 120V:0600x1200mm(2 Lamp) - 120V:759855,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
510_860855,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A04,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
511_860857,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A04,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22b9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
512_860858,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A03,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22ba,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
513_860860,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A03,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22bc,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
514_860861,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A02,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22bd,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
515_860863,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A02,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22bf,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
516_860865,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A3,2A13,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22c1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Y2_860867,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture Y2,2A13,M_Troffer Light - Parabolic Square: B3 -- 0600x0600mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22c3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
517_860868,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A2,2A12,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22c4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
518_860870,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A2B,2A12,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22c6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
519_860871,bill.east@us.army.mil,2013-12-30T08:57:58,Light Fixture A2,2A12,M_Troffer Light - Parabolic Rectangular: A3 -- 0600x1200mm(2 Lamp) - 120V,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d22c7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
