Name,CreatedBy,CreatedOn,Category,SheetName,RowName,Value,Unit,ExtSystem,ExtObject,ExtIdentifier,Description,AllowedValues,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1DC4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1DC4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1DC4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1DC4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1DC4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D19,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D20,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D18,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D21,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C18A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C17,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C15,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1C13,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
HDW. SET,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999149,n/a,n/a,,,,,,
HEAD NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999375,n/a,n/a,,,,,,
JAMB NO.,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999373,n/a,n/a,,,,,,
LIGHT PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999365,n/a,n/a,,,,,,
PAINT NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999379,n/a,n/a,,,,,,
REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999383,n/a,n/a,,,,,,
SHIELD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999369,n/a,n/a,,,,,,
SIGN NO,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999381,n/a,n/a,,,,,,
SOUND PROOF,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999367,n/a,n/a,,,,,,
THRESH HOLD,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999377,n/a,n/a,,,,,,
WEATHER STRIP,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999363,n/a,n/a,,,,,,
FRAME,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Approved,Component,Door 1D22A,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999371,n/a,n/a,,,,,,
