Name,CreatedBy,CreatedOn,Category,SheetName,RowName,CoordinateXAxis,CoordinateYAxis,CoordinateZAxis,ExtSystem,ExtObject,ExtIdentifier,ClockwiseRotation,ElevationalRotation,YawRotation,,,,
10176_863247_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10176_863247,-82.65352,77.93489,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10178_863250_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10178_863250,-94.57319,77.75781,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10178_863250_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10178_863250,-94.35444,77.93489,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10199_863256_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10199_863256,-128.46766,38.02694,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10199_863256_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10199_863256,-127.87391,38.57902,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10202_863258_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10202_863258,-128.46766,42.81336,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10202_863258_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10202_863258,-127.87391,43.40711,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10203_863259_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10203_863259,-128.59527,42.85503,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10203_863259_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10203_863259,-128.46766,43.36544,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10204_863260_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10204_863260,-127.87391,42.85503,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10204_863260_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10204_863260,-127.74631,43.36544,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10205_863262_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10205_863262,-128.46766,54.86402,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10205_863262_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10205_863262,-127.87391,55.45777,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10207_863263_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10207_863263,-127.87391,54.90569,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10207_863263_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10207_863263,-127.74631,55.4161,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10209_863264_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10209_863264,-128.59527,54.90569,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10209_863264_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10209_863264,-128.46766,55.4161,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10210_863266_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10210_863266,-128.46766,67.46376,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10210_863266_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10210_863266,-127.87391,68.05751,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10211_863267_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10211_863267,-128.59527,67.50543,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10211_863267_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10211_863267,-128.46766,68.01585,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10212_863268_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10212_863268,-127.87391,67.50543,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10212_863268_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10212_863268,-127.74631,68.01585,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10220_863271_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10220_863271,-55.91483,46.51545,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10220_863271_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10220_863271,-55.32108,47.06754,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10223_863273_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10223_863273,-55.87316,46.38785,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10223_863273_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10223_863273,-55.36275,46.51545,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10224_863274_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10224_863274,-55.68566,44.77612,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10224_863274_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10224_863274,-55.52941,44.93237,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10227_863276_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10227_863276,-36.02146,44.75528,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10227_863276_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10227_863276,-35.86521,44.91153,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10228_863277_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10228_863277,-36.00062,38.21444,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10228_863277_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10228_863277,-35.84437,38.37069,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10236_863280_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10236_863280,-128.46766,118.55969,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10236_863280_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10236_863280,-127.91558,119.15344,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10239_863281_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10239_863281,-128.59527,118.60136,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10239_863281_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10239_863281,-128.46766,119.11177,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10240_863282_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10240_863282,-128.426,121.40712,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10240_863282_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10240_863282,-127.87391,122.00087,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10243_863284_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10243_863284,-127.87391,121.44879,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10243_863284_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10243_863284,-127.74631,121.95921,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10244_863288_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10244_863288,-122.59953,121.59462,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10244_863288_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10244_863288,-122.38078,121.81337,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10245_863290_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10245_863290,-128.46766,127.68907,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10245_863290_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10245_863290,-127.91558,128.28282,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10248_863292_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10248_863292,-128.59527,127.73074,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10248_863292_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10248_863292,-128.46766,128.24115,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10257_863295_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10257_863295,-60.5331,129.20752,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10257_863295_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10257_863295,-59.98101,129.80127,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10260_863297_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10260_863297,-60.6607,129.24918,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10260_863297_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10260_863297,-60.5331,129.7596,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10265_863299_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10265_863299,-128.46766,152.50586,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10265_863299_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10265_863299,-127.87391,153.09961,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10267_863300_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10267_863300,-128.59527,152.54753,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10267_863300_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10267_863300,-128.46766,153.05794,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10272_863306_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10272_863306,-128.46766,168.40954,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10272_863306_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10272_863306,-127.87391,169.00329,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10273_863307_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10273_863307,-127.87391,168.45121,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10273_863307_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10273_863307,-127.74631,168.96162,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10274_863308_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10274_863308,-128.59527,168.45121,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10274_863308_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10274_863308,-128.46766,168.96162,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10278_863311_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10278_863311,-99.30879,178.60191,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10278_863311_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10278_863311,-99.09004,178.77899,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10288_863317_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10288_863317,-45.45101,118.89843,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10288_863317_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10288_863317,-45.23226,119.07551,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10289_863318_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10289_863318,-18.28891,118.89843,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10289_863318_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10289_863318,-18.07016,119.07551,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10290_863319_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10290_863319,-32.33608,118.89843,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10290_863319_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10290_863319,-32.11733,119.07551,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10291_863320_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10291_863320,-60.49143,149.69313,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10291_863320_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10291_863320,-59.93935,150.28688,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10294_863322_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10294_863322,-59.93935,149.73479,9.5381,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10294_863322_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10294_863322,-59.81174,150.24521,10.04852,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10296_863324_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10296_863324,-20.0317,149.92229,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10296_863324_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10296_863324,-19.81295,150.09938,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10297_863325_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10297_863325,-41.21768,149.92229,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10297_863325_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10297_863325,-40.99893,150.09938,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10298_863328_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10298_863328,-50.62408,149.92229,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10298_863328_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10298_863328,-50.40533,150.09938,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10299_863330_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10299_863330,-50.62408,158.45994,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10299_863330_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10299_863330,-50.447,158.67869,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10310_863337_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10310_863337,-131.55349,5.39787,9.74643,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10310_863337_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10310_863337,-131.48058,5.44996,9.81935,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10311_863338_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10311_863338,-131.58735,5.36631,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10311_863338_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10311_863338,-131.55349,5.50172,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10317_863369_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10317_863369,-69.93883,4.69449,9.74643,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10317_863369_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10317_863369,-69.85768,4.75893,9.81935,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10319_863370_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10319_863370,-69.98119,4.71277,9.76727,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10319_863370_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10319_863370,-69.95869,4.76672,9.81935,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10320_863371_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10320_863371,-70.00576,4.67178,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10320_863371_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10320_863371,-69.9719,4.8072,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10323_863373_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10323_863373,-83.37257,4.71345,9.74643,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10323_863373_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10323_863373,-83.29966,4.76553,9.81935,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10324_863374_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-lowerleft,Component,10324_863374,-83.29966,4.67178,9.7256,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
10324_863374_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:59,Box-upperright,Component,10324_863374,-83.2658,4.8072,9.86102,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
